Entity,Code,Year,Under-5s (deaths),70+ years old (deaths),5-14 years old (deaths),15-49 years old (deaths),50-69 years old (deaths)
Timor,TLS,2014,0.2964285734851653,0.22340013993509314,0.07467432847408673,0.7528618645763477,0.28817639567348224
Timor,TLS,2015,0.3110170547439678,0.2527976293971838,0.07770883939955504,0.8260476778188983,0.31162554722936847
Timor,TLS,2016,0.2949232095185083,0.2650213521112105,0.07734414369913382,0.8333825556873573,0.3074381383940255
Timor,TLS,2017,0.2879482240951061,0.2865354678704816,0.07671281883526651,0.8655551038048641,0.3129300821256271
Togo,TGO,1990,3347.1457643340323,164.05820168894235,421.1285927283186,457.74556924976804,293.6205461071924
Togo,TGO,1991,3346.643221898869,167.42707447367158,426.026878129651,475.95590434590224,301.5942784425044
Togo,TGO,1992,3323.7457993994944,170.4235766226966,428.81855548985936,491.7795440957713,311.55678482309634
Togo,TGO,1993,3321.171346428963,173.79941578939707,433.4107509205082,512.4504215225902,324.06859052288127
Togo,TGO,1994,3287.9905620051095,176.9407991237001,434.6420450960915,531.954787649102,337.81293304761647
Togo,TGO,1995,3230.4916339426827,178.72216868658307,430.69888334339197,547.4342847777472,349.85290397832455
Togo,TGO,1996,3218.351272742602,181.63572458952405,431.58888809711146,571.5782381184013,369.58179550374507
Togo,TGO,1997,3240.821974957242,186.43765882029265,435.13143981130696,602.1020866695158,391.9239599852906
Togo,TGO,1998,3303.0591756392623,192.50892478759894,441.3505512089138,636.8803753274632,414.6058684136334
Togo,TGO,1999,3366.6376456415987,197.50143154296092,444.0910190517549,655.7076964548667,431.18824065083646
Togo,TGO,2000,3457.0805019037825,207.7725127109315,451.8851082259923,689.4152974853394,456.24706967653407
Togo,TGO,2001,3464.122912031401,219.13472208990106,448.3990219076741,714.0682693221308,475.8120921222184
Togo,TGO,2002,3886.970189614584,244.63258850412265,490.46884580761576,779.2248355455131,521.7999359819652
Togo,TGO,2003,4192.832321711295,282.6372331070943,523.8711264488873,883.8923724363559,593.2121109225544
Togo,TGO,2004,4425.624320591126,314.60489281875743,546.965726083228,970.0034938448431,657.8599774605472
Togo,TGO,2005,4554.471916305688,345.1244351144469,565.6204117220327,1053.0380444292875,725.334513227354
Togo,TGO,2006,4604.47141807033,366.3533426860839,570.1752152618789,1105.5305269605524,774.3078190374586
Togo,TGO,2007,4570.152328203559,399.0744948339057,574.2537224437392,1187.48157539924,848.0057200849766
Togo,TGO,2008,4446.175796637563,418.98324196981247,572.6849605848432,1248.6230947614656,896.904881146521
Togo,TGO,2009,4281.9064041822785,426.37071069660453,562.8869101142911,1267.8567231098311,922.3287002369198
Togo,TGO,2010,4044.293975165739,434.5417382272537,547.1700002314353,1287.0678886604533,947.8530603888468
Togo,TGO,2011,3881.7790350241166,437.5507421959073,534.4248744762664,1286.2956949392515,953.1304119312554
Togo,TGO,2012,3672.9890399892647,446.04332956249016,518.233271721277,1293.5418878208916,963.1552748005365
Togo,TGO,2013,3568.9775849634057,472.08579539818265,520.6455696644596,1332.3745166899444,1005.9176927784989
Togo,TGO,2014,3485.5052410235066,500.55803170936446,523.6022764062592,1375.4514907746757,1048.0125163638686
Togo,TGO,2015,3395.4441729869254,536.1840561389496,524.333967339385,1436.2322760339114,1108.2167031346335
Togo,TGO,2016,3263.036463810417,563.2852659715682,525.5130279877552,1481.89865084416,1160.4852438352186
Togo,TGO,2017,3176.5656516289846,561.9958332152763,511.2104620978291,1477.2609846162802,1177.2789090001384
Tonga,TON,1990,0,0,0,0,0
Tonga,TON,1991,0,0,0,0,0
Tonga,TON,1992,0,0,0,0,0
Tonga,TON,1993,0,0,0,0,0
Tonga,TON,1994,0,0,0,0,0
Tonga,TON,1995,0,0,0,0,0
Tonga,TON,1996,0,0,0,0,0
Tonga,TON,1997,0,0,0,0,0
Tonga,TON,1998,0,0,0,0,0
Tonga,TON,1999,0,0,0,0,0
Tonga,TON,2000,0,0,0,0,0
Tonga,TON,2001,0,0,0,0,0
Tonga,TON,2002,0,0,0,0,0
Tonga,TON,2003,0,0,0,0,0
Tonga,TON,2004,0,0,0,0,0
Tonga,TON,2005,0,0,0,0,0
Tonga,TON,2006,0,0,0,0,0
Tonga,TON,2007,0,0,0,0,0
Tonga,TON,2008,0,0,0,0,0
Tonga,TON,2009,0,0,0,0,0
Tonga,TON,2010,0,0,0,0,0
Tonga,TON,2011,0,0,0,0,0
Tonga,TON,2012,0,0,0,0,0
Tonga,TON,2013,0,0,0,0,0
Tonga,TON,2014,0,0,0,0,0
Tonga,TON,2015,0,0,0,0,0
Tonga,TON,2016,0,0,0,0,0
Tonga,TON,2017,0,0,0,0,0
Trinidad and Tobago,TTO,1990,0,0,0,0,0
Trinidad and Tobago,TTO,1991,0,0,0,0,0
Trinidad and Tobago,TTO,1992,0,0,0,0,0
Trinidad and Tobago,TTO,1993,0,0,0,0,0
Trinidad and Tobago,TTO,1994,0,0,0,0,0
Trinidad and Tobago,TTO,1995,0,0,0,0,0
Trinidad and Tobago,TTO,1996,0,0,0,0,0
Trinidad and Tobago,TTO,1997,0,0,0,0,0
Trinidad and Tobago,TTO,1998,0,0,0,0,0
Trinidad and Tobago,TTO,1999,0,0,0,0,0
Trinidad and Tobago,TTO,2000,0,0,0,0,0
Trinidad and Tobago,TTO,2001,0,0,0,0,0
Trinidad and Tobago,TTO,2002,0,0,0,0,0
Trinidad and Tobago,TTO,2003,0,0,0,0,0
Trinidad and Tobago,TTO,2004,0,0,0,0,0
Trinidad and Tobago,TTO,2005,0,0,0,0,0
Trinidad and Tobago,TTO,2006,0,0,0,0,0
Trinidad and Tobago,TTO,2007,0,0,0,0,0
Trinidad and Tobago,TTO,2008,0,0,0,0,0
Trinidad and Tobago,TTO,2009,0,0,0,0,0
Trinidad and Tobago,TTO,2010,0,0,0,0,0
Trinidad and Tobago,TTO,2011,0,0,0,0,0
Trinidad and Tobago,TTO,2012,0,0,0,0,0
Trinidad and Tobago,TTO,2013,0,0,0,0,0
Trinidad and Tobago,TTO,2014,0,0,0,0,0
Trinidad and Tobago,TTO,2015,0,0,0,0,0
Trinidad and Tobago,TTO,2016,0,0,0,0,0
Trinidad and Tobago,TTO,2017,0,0,0,0,0
Tropical Latin America,,1990,274.22845798055863,12.128920060643894,122.74839844923058,213.89517277617307,48.31778815717932
Tropical Latin America,,1991,237.94553561563413,11.863275994321494,103.25506535547561,186.18112879758962,44.030284802910884
Tropical Latin America,,1992,202.0258944930117,11.735974641636197,85.68922943241151,162.17225137228257,40.085740815180976
Tropical Latin America,,1993,171.53428366552262,11.73272352168144,74.93141406182266,146.07901091466826,36.793404407238356
Tropical Latin America,,1994,136.2995146344557,11.414408644015202,58.627037839137,126.23328039167222,32.91921908490356
Tropical Latin America,,1995,107.36019358281516,11.077086724106044,44.07854845160133,108.42409430167041,29.07059552506174
Tropical Latin America,,1996,86.87271987841777,10.563859606472828,35.287694722560865,94.36090629400616,25.34297544615492
Tropical Latin America,,1997,71.64790535760662,10.201401448551707,29.980059282900445,84.27495852400713,22.729488907558505
Tropical Latin America,,1998,59.63878860059455,10.05414390269483,26.28406484392543,77.09691342295936,20.902130222363095
Tropical Latin America,,1999,49.054806653552085,9.816726453020916,22.476658059708235,69.40329513565062,19.11404084399544
Tropical Latin America,,2000,38.88199229218343,9.604609104663378,18.64930170376735,63.355809622517164,17.780628554525098
Tropical Latin America,,2001,31.98609812288101,9.504662351331165,16.684387305682172,59.394338124173125,16.82236352610302
Tropical Latin America,,2002,26.35173524380481,9.42623669717764,15.238388595807377,55.72449878759701,15.864305046896735
Tropical Latin America,,2003,21.946714895975436,9.412540385284318,13.508804310167273,52.12394567077704,15.184377069774987
Tropical Latin America,,2004,18.635296808841318,9.43709054930136,11.755005370558493,49.2249047059317,14.715713020126774
Tropical Latin America,,2005,16.004942760848134,9.27182548873105,10.537989273980683,46.01293482103078,13.964813917745882
Tropical Latin America,,2006,13.858702944360623,9.31596517405757,9.88548645473755,43.90646574942554,13.497687994524185
Tropical Latin America,,2007,11.968891762678128,9.34037743894315,9.048053315710666,41.92048051919215,13.130964429791065
Tropical Latin America,,2008,10.448597116276009,9.478350735168993,8.198006212514407,40.89499947808994,13.088611308028653
Tropical Latin America,,2009,9.032029508251416,9.569255699016415,7.444829993573425,39.77696374170975,12.924827536634618
Tropical Latin America,,2010,7.885911900122409,9.72418730507396,6.6860470281448725,38.68765522126631,12.838395448943594
Tropical Latin America,,2011,6.866380729467337,9.726539357968354,5.909132239804318,37.01404742465348,12.60824776420662
Tropical Latin America,,2012,5.827988524154005,9.343388974025654,5.167837879212718,34.48365454186977,11.994042577684095
Tropical Latin America,,2013,5.140264506494737,9.213595383716935,4.594951898365342,32.71529984136422,11.72751306911539
Tropical Latin America,,2014,4.691051684078357,9.244409035526308,4.243265033871933,31.862302714746708,11.718183204177144
Tropical Latin America,,2015,4.113381702289985,9.040253524272577,3.8516025688213613,29.976718820671714,11.39004084927403
Tropical Latin America,,2016,4.039872723876339,9.308351851573278,3.7353867825113483,29.779727324060083,11.695171562631494
Tropical Latin America,,2017,3.9293530794782647,9.510618001831235,3.6638988491172295,29.53395191663015,11.836093619043675
Tunisia,TUN,1990,0,0,0,0,0
Tunisia,TUN,1991,0,0,0,0,0
Tunisia,TUN,1992,0,0,0,0,0
Tunisia,TUN,1993,0,0,0,0,0
Tunisia,TUN,1994,0,0,0,0,0
Tunisia,TUN,1995,0,0,0,0,0
Tunisia,TUN,1996,0,0,0,0,0
Tunisia,TUN,1997,0,0,0,0,0
Tunisia,TUN,1998,0,0,0,0,0
Tunisia,TUN,1999,0,0,0,0,0
Tunisia,TUN,2000,0,0,0,0,0
Tunisia,TUN,2001,0,0,0,0,0
Tunisia,TUN,2002,0,0,0,0,0
Tunisia,TUN,2003,0,0,0,0,0
Tunisia,TUN,2004,0,0,0,0,0
Tunisia,TUN,2005,0,0,0,0,0
Tunisia,TUN,2006,0,0,0,0,0
Tunisia,TUN,2007,0,0,0,0,0
Tunisia,TUN,2008,0,0,0,0,0
Tunisia,TUN,2009,0,0,0,0,0
Tunisia,TUN,2010,0,0,0,0,0
Tunisia,TUN,2011,0,0,0,0,0
Tunisia,TUN,2012,0,0,0,0,0
Tunisia,TUN,2013,0,0,0,0,0
Tunisia,TUN,2014,0,0,0,0,0
Tunisia,TUN,2015,0,0,0,0,0
Tunisia,TUN,2016,0,0,0,0,0
Tunisia,TUN,2017,0,0,0,0,0
Turkey,TUR,1990,0,0,0,0,0
Turkey,TUR,1991,0,0,0,0,0
Turkey,TUR,1992,0,0,0,0,0
Turkey,TUR,1993,0,0,0,0,0
Turkey,TUR,1994,0,0,0,0,0
Turkey,TUR,1995,0,0,0,0,0
Turkey,TUR,1996,0,0,0,0,0
Turkey,TUR,1997,0,0,0,0,0
Turkey,TUR,1998,0,0,0,0,0
Turkey,TUR,1999,0,0,0,0,0
Turkey,TUR,2000,0.4137941135900234,1.3539461478580057,0.26870499601568953,3.6875142026419647,1.7456621490573458
Turkey,TUR,2001,0.3804084975858402,1.3525125185923879,0.20598014655228522,3.197511371829789,1.6185239113799674
Turkey,TUR,2002,0.3358884059453067,1.3104569327942677,0.1815874405847429,2.7768069470896806,1.4914113679307943
Turkey,TUR,2003,0.2974626748914402,1.2325006865322214,0.17374372318276235,2.602907206045735,1.3682666976823041
Turkey,TUR,2004,0.26140788148808325,1.219599591422196,0.16935835175367664,2.4418383139639643,1.262204611079913
Turkey,TUR,2005,0.21882788908632902,1.1980106823691732,0.1538313643051294,2.197171223970263,1.2109205048415104
Turkey,TUR,2006,0.18278120209678012,1.160715072636214,0.1313346567399512,1.972082251197062,1.1526241963794013
Turkey,TUR,2007,0.1507715852305902,1.1150629873470705,0.11193225659532113,1.794501917110544,1.0797637100210724
Turkey,TUR,2008,0,0,0,0,0
Turkey,TUR,2009,0,0,0,0,0
Turkey,TUR,2010,0,0,0,0,0
Turkey,TUR,2011,0,0,0,0,0
Turkey,TUR,2012,0,0,0,0,0
Turkey,TUR,2013,0,0,0,0,0
Turkey,TUR,2014,0,0,0,0,0
Turkey,TUR,2015,0,0,0,0,0
Turkey,TUR,2016,0,0,0,0,0
Turkey,TUR,2017,0,0,0,0,0
Turkmenistan,TKM,1990,0,0,0,0,0
Turkmenistan,TKM,1991,0.09924025155033278,0.13891320459699247,0.041999030541438914,0.6902179058787881,0.253838150393951
Turkmenistan,TKM,1992,0.09292131286740898,0.13701936637719528,0.040914174154911186,0.6828198449996015,0.25102397889150024
Turkmenistan,TKM,1993,0.08529630251246931,0.1391137580646111,0.041129410104941526,0.7150441218081823,0.25922229494446103
Turkmenistan,TKM,1994,0.07587652448296311,0.1346495439958087,0.039723329749546905,0.7016442555176621,0.25330664371611283
Turkmenistan,TKM,1995,0,0,0,0,0
Turkmenistan,TKM,1996,0.06254652740769615,0.12191544002811264,0.03791734681080512,0.7208299786444261,0.22655628203765132
Turkmenistan,TKM,1997,0,0,0,0,0
Turkmenistan,TKM,1998,0,0,0,0,0
Turkmenistan,TKM,1999,0,0,0,0,0
Turkmenistan,TKM,2000,0,0,0,0,0
Turkmenistan,TKM,2001,0,0,0,0,0
Turkmenistan,TKM,2002,0,0,0,0,0
Turkmenistan,TKM,2003,0,0,0,0,0
Turkmenistan,TKM,2004,0,0,0,0,0
Turkmenistan,TKM,2005,0,0,0,0,0
Turkmenistan,TKM,2006,0,0,0,0,0
Turkmenistan,TKM,2007,0,0,0,0,0
Turkmenistan,TKM,2008,0,0,0,0,0
Turkmenistan,TKM,2009,0,0,0,0,0
Turkmenistan,TKM,2010,0,0,0,0,0
Turkmenistan,TKM,2011,0,0,0,0,0
Turkmenistan,TKM,2012,0,0,0,0,0
Turkmenistan,TKM,2013,0,0,0,0,0
Turkmenistan,TKM,2014,0,0,0,0,0
Turkmenistan,TKM,2015,0,0,0,0,0
Turkmenistan,TKM,2016,0,0,0,0,0
Turkmenistan,TKM,2017,0,0,0,0,0
Uganda,UGA,1990,36979.53329510759,824.1479571310476,2353.2482559794453,3277.904851813637,2306.604884852226
Uganda,UGA,1991,37114.047580888844,845.4562983720687,2577.1177041679584,3603.350904868355,2434.1500560531554
Uganda,UGA,1992,37302.48625459131,865.8045213674557,2714.724601508896,3737.8363692255157,2526.828773890965
Uganda,UGA,1993,37492.387387190756,902.6487931160924,2934.9029155511166,4020.782717479266,2683.6894039876343
Uganda,UGA,1994,37589.29589402736,949.3793408498084,3165.7708973596777,4355.783601762783,2867.733848914336
Uganda,UGA,1995,37882.64232923431,997.968253441293,3375.0995498122547,4683.916188328944,3053.4905122329237
Uganda,UGA,1996,38499.58464017542,1049.795642948757,3599.3319175731444,5049.706836862405,3242.2623894939743
Uganda,UGA,1997,39381.76388705096,1100.0214981762606,3757.265992874421,5281.445044630871,3392.645388570699
Uganda,UGA,1998,40257.62633970324,1159.1332845236436,3968.766692160825,5646.2620127964765,3564.956844474849
Uganda,UGA,1999,41226.328668596885,1217.5384470585334,4097.7098826983465,5863.0908257529945,3694.6651937536835
Uganda,UGA,2000,41733.45008804779,1260.4808522857377,4256.2321181231855,6162.462525099732,3747.801357015337
Uganda,UGA,2001,39789.18365284011,1185.3644499068066,4107.849426841314,5879.623668677268,3491.3371603382184
Uganda,UGA,2002,38467.016241242476,1165.2788999606323,3922.7020016474016,5756.99497426417,3379.64707680792
Uganda,UGA,2003,37969.61753691548,1181.2601320006067,3865.665250196143,5798.8064754085535,3354.5625396515607
Uganda,UGA,2004,39846.430010708755,1210.5736507007568,4061.8647106212097,5982.2819541575145,3366.3091457816613
Uganda,UGA,2005,39291.53333415209,1218.015265133176,4000.147791348488,5992.433485396862,3309.5865781454836
Uganda,UGA,2006,36421.9629308066,1144.5498162635452,3736.812105513468,5713.628748030256,3062.811284147553
Uganda,UGA,2007,33768.38829011512,1083.5066496518773,3510.3875637372757,5519.2596193467325,2862.8386424286286
Uganda,UGA,2008,30500.66814140536,998.1163239367318,3148.952608667688,5111.801395011951,2626.6187744391227
Uganda,UGA,2009,25983.113394261563,874.5160038231155,2714.7519482336807,4613.846413986868,2309.0759405510858
Uganda,UGA,2010,23592.571056189532,806.6972694778765,2457.2546706427765,4333.365327401546,2134.169948401241
Uganda,UGA,2011,19624.353576520843,703.2764909684533,2057.1609187039353,3886.9290156267775,1881.571945733716
Uganda,UGA,2012,14713.955848463449,579.4471795651393,1583.4738621807849,3289.9598815954187,1573.6578260881024
Uganda,UGA,2013,11890.28815105361,496.2098764464585,1303.3540270303326,2874.0225194560253,1373.5766919129612
Uganda,UGA,2014,10575.873538506727,475.2148947818728,1189.323268752762,2773.341547990121,1337.718239092574
Uganda,UGA,2015,11842.694954706,585.826715367568,1384.336492613259,3393.5557012334984,1663.8544744585624
Uganda,UGA,2016,14206.019958125009,683.1229034177509,1685.5560954288826,3944.2064192595676,1970.5504579467113
Uganda,UGA,2017,13925.531953627928,680.6597377045016,1683.8236903573093,3952.2780309079835,1994.4730154044462
Ukraine,UKR,1990,0,0,0,0,0
Ukraine,UKR,1991,0,0,0,0,0
Ukraine,UKR,1992,0,0,0,0,0
Ukraine,UKR,1993,0,0,0,0,0
Ukraine,UKR,1994,0,0,0,0,0
Ukraine,UKR,1995,0,0,0,0,0
Ukraine,UKR,1996,0,0,0,0,0
Ukraine,UKR,1997,0,0,0,0,0
Ukraine,UKR,1998,0,0,0,0,0
Ukraine,UKR,1999,0,0,0,0,0
Ukraine,UKR,2000,0,0,0,0,0
Ukraine,UKR,2001,0,0,0,0,0
Ukraine,UKR,2002,0,0,0,0,0
Ukraine,UKR,2003,0,0,0,0,0
Ukraine,UKR,2004,0,0,0,0,0
Ukraine,UKR,2005,0,0,0,0,0
Ukraine,UKR,2006,0,0,0,0,0
Ukraine,UKR,2007,0,0,0,0,0
Ukraine,UKR,2008,0,0,0,0,0
Ukraine,UKR,2009,0,0,0,0,0
Ukraine,UKR,2010,0,0,0,0,0
Ukraine,UKR,2011,0,0,0,0,0
Ukraine,UKR,2012,0,0,0,0,0
Ukraine,UKR,2013,0,0,0,0,0
Ukraine,UKR,2014,0,0,0,0,0
Ukraine,UKR,2015,0,0,0,0,0
Ukraine,UKR,2016,0,0,0,0,0
Ukraine,UKR,2017,0,0,0,0,0
United Arab Emirates,ARE,1990,0,0,0,0,0
United Arab Emirates,ARE,1991,0,0,0,0,0
United Arab Emirates,ARE,1992,0,0,0,0,0
United Arab Emirates,ARE,1993,0,0,0,0,0
United Arab Emirates,ARE,1994,0,0,0,0,0
United Arab Emirates,ARE,1995,0,0,0,0,0
United Arab Emirates,ARE,1996,0,0,0,0,0
United Arab Emirates,ARE,1997,0,0,0,0,0
United Arab Emirates,ARE,1998,0,0,0,0,0
United Arab Emirates,ARE,1999,0,0,0,0,0
United Arab Emirates,ARE,2000,0,0,0,0,0
United Arab Emirates,ARE,2001,0,0,0,0,0
United Arab Emirates,ARE,2002,0,0,0,0,0
United Arab Emirates,ARE,2003,0,0,0,0,0
United Arab Emirates,ARE,2004,0,0,0,0,0
United Arab Emirates,ARE,2005,0,0,0,0,0
United Arab Emirates,ARE,2006,0,0,0,0,0
United Arab Emirates,ARE,2007,0,0,0,0,0
United Arab Emirates,ARE,2008,0,0,0,0,0
United Arab Emirates,ARE,2009,0,0,0,0,0
United Arab Emirates,ARE,2010,0,0,0,0,0
United Arab Emirates,ARE,2011,0,0,0,0,0
United Arab Emirates,ARE,2012,0,0,0,0,0
United Arab Emirates,ARE,2013,0,0,0,0,0
United Arab Emirates,ARE,2014,0,0,0,0,0
United Arab Emirates,ARE,2015,0,0,0,0,0
United Arab Emirates,ARE,2016,0,0,0,0,0
United Arab Emirates,ARE,2017,0,0,0,0,0
United Kingdom,GBR,1990,0,0,0,0,0
United Kingdom,GBR,1991,0,0,0,0,0
United Kingdom,GBR,1992,0,0,0,0,0
United Kingdom,GBR,1993,0,0,0,0,0
United Kingdom,GBR,1994,0,0,0,0,0
United Kingdom,GBR,1995,0,0,0,0,0
United Kingdom,GBR,1996,0,0,0,0,0
United Kingdom,GBR,1997,0,0,0,0,0
United Kingdom,GBR,1998,0,0,0,0,0
United Kingdom,GBR,1999,0,0,0,0,0
United Kingdom,GBR,2000,0,0,0,0,0
United Kingdom,GBR,2001,0,0,0,0,0
United Kingdom,GBR,2002,0,0,0,0,0
United Kingdom,GBR,2003,0,0,0,0,0
United Kingdom,GBR,2004,0,0,0,0,0
United Kingdom,GBR,2005,0,0,0,0,0
United Kingdom,GBR,2006,0,0,0,0,0
United Kingdom,GBR,2007,0,0,0,0,0
United Kingdom,GBR,2008,0,0,0,0,0
United Kingdom,GBR,2009,0,0,0,0,0
United Kingdom,GBR,2010,0,0,0,0,0
United Kingdom,GBR,2011,0,0,0,0,0
United Kingdom,GBR,2012,0,0,0,0,0
United Kingdom,GBR,2013,0,0,0,0,0
United Kingdom,GBR,2014,0,0,0,0,0
United Kingdom,GBR,2015,0,0,0,0,0
United Kingdom,GBR,2016,0,0,0,0,0
United Kingdom,GBR,2017,0,0,0,0,0
United States,USA,1990,0,0,0,0,0
United States,USA,1991,0,0,0,0,0
United States,USA,1992,0,0,0,0,0
United States,USA,1993,0,0,0,0,0
United States,USA,1994,0,0,0,0,0
United States,USA,1995,0,0,0,0,0
United States,USA,1996,0,0,0,0,0
United States,USA,1997,0,0,0,0,0
United States,USA,1998,0,0,0,0,0
United States,USA,1999,0,0,0,0,0
United States,USA,2000,0,0,0,0,0
United States,USA,2001,0,0,0,0,0
United States,USA,2002,0,0,0,0,0
United States,USA,2003,0,0,0,0,0
United States,USA,2004,0,0,0,0,0
United States,USA,2005,0,0,0,0,0
United States,USA,2006,0,0,0,0,0
United States,USA,2007,0,0,0,0,0
United States,USA,2008,0,0,0,0,0
United States,USA,2009,0,0,0,0,0
United States,USA,2010,0,0,0,0,0
United States,USA,2011,0,0,0,0,0
United States,USA,2012,0,0,0,0,0
United States,USA,2013,0,0,0,0,0
United States,USA,2014,0,0,0,0,0
United States,USA,2015,0,0,0,0,0
United States,USA,2016,0,0,0,0,0
United States,USA,2017,0,0,0,0,0
United States Virgin Islands,VIR,1990,0,0,0,0,0
United States Virgin Islands,VIR,1991,0,0,0,0,0
United States Virgin Islands,VIR,1992,0,0,0,0,0
United States Virgin Islands,VIR,1993,0,0,0,0,0
United States Virgin Islands,VIR,1994,0,0,0,0,0
United States Virgin Islands,VIR,1995,0,0,0,0,0
United States Virgin Islands,VIR,1996,0,0,0,0,0
United States Virgin Islands,VIR,1997,0,0,0,0,0
United States Virgin Islands,VIR,1998,0,0,0,0,0
United States Virgin Islands,VIR,1999,0,0,0,0,0
United States Virgin Islands,VIR,2000,0,0,0,0,0
United States Virgin Islands,VIR,2001,0,0,0,0,0
United States Virgin Islands,VIR,2002,0,0,0,0,0
United States Virgin Islands,VIR,2003,0,0,0,0,0
United States Virgin Islands,VIR,2004,0,0,0,0,0
United States Virgin Islands,VIR,2005,0,0,0,0,0
United States Virgin Islands,VIR,2006,0,0,0,0,0
United States Virgin Islands,VIR,2007,0,0,0,0,0
United States Virgin Islands,VIR,2008,0,0,0,0,0
United States Virgin Islands,VIR,2009,0,0,0,0,0
United States Virgin Islands,VIR,2010,0,0,0,0,0
United States Virgin Islands,VIR,2011,0,0,0,0,0
United States Virgin Islands,VIR,2012,0,0,0,0,0
United States Virgin Islands,VIR,2013,0,0,0,0,0
United States Virgin Islands,VIR,2014,0,0,0,0,0
United States Virgin Islands,VIR,2015,0,0,0,0,0
United States Virgin Islands,VIR,2016,0,0,0,0,0
United States Virgin Islands,VIR,2017,0,0,0,0,0
Uruguay,URY,1990,0,0,0,0,0
Uruguay,URY,1991,0,0,0,0,0
Uruguay,URY,1992,0,0,0,0,0
Uruguay,URY,1993,0,0,0,0,0
Uruguay,URY,1994,0,0,0,0,0
Uruguay,URY,1995,0,0,0,0,0
Uruguay,URY,1996,0,0,0,0,0
Uruguay,URY,1997,0,0,0,0,0
Uruguay,URY,1998,0,0,0,0,0
Uruguay,URY,1999,0,0,0,0,0
Uruguay,URY,2000,0,0,0,0,0
Uruguay,URY,2001,0,0,0,0,0
Uruguay,URY,2002,0,0,0,0,0
Uruguay,URY,2003,0,0,0,0,0
Uruguay,URY,2004,0,0,0,0,0
Uruguay,URY,2005,0,0,0,0,0
Uruguay,URY,2006,0,0,0,0,0
Uruguay,URY,2007,0,0,0,0,0
Uruguay,URY,2008,0,0,0,0,0
Uruguay,URY,2009,0,0,0,0,0
Uruguay,URY,2010,0,0,0,0,0
Uruguay,URY,2011,0,0,0,0,0
Uruguay,URY,2012,0,0,0,0,0
Uruguay,URY,2013,0,0,0,0,0
Uruguay,URY,2014,0,0,0,0,0
Uruguay,URY,2015,0,0,0,0,0
Uruguay,URY,2016,0,0,0,0,0
Uruguay,URY,2017,0,0,0,0,0
Uzbekistan,UZB,1990,0.4034295603688288,0.7415890013027546,0.22646251401702736,3.0215069197433966,1.107930535687164
Uzbekistan,UZB,1991,0.37241468517551685,0.7204782503944016,0.2115033624936736,2.9447549223496865,1.1167249457003192
Uzbekistan,UZB,1992,0,0,0,0,0
Uzbekistan,UZB,1993,0,0,0,0,0
Uzbekistan,UZB,1994,0,0,0,0,0
Uzbekistan,UZB,1995,0,0,0,0,0
Uzbekistan,UZB,1996,0,0,0,0,0
Uzbekistan,UZB,1997,0,0,0,0,0
Uzbekistan,UZB,1998,0,0,0,0,0
Uzbekistan,UZB,1999,0,0,0,0,0
Uzbekistan,UZB,2000,0.13761977439347498,0.6472586305811007,0.1664612696346733,2.7017031673187093,0.8762352012904355
Uzbekistan,UZB,2001,0.12103311444281334,0.6488538035307843,0.1512931557312864,2.5989495354664425,0.8449961540698827
Uzbekistan,UZB,2002,0.1086049025982717,0.6631224376921067,0.14042629399169562,2.5316231850796194,0.8298503224688976
Uzbekistan,UZB,2003,0.09997611608783119,0.6927001407684433,0.13152323789270082,2.408073546975535,0.8234339132828962
Uzbekistan,UZB,2004,0.09317948062268513,0.6707057311827275,0.12194191329861923,2.347922859858657,0.8000417139233511
Uzbekistan,UZB,2005,0.08620834594731344,0.6565197433248259,0.11299724333868295,2.322092186068635,0.7773523091530753
Uzbekistan,UZB,2006,0.07904230957240437,0.5859398880274368,0.10000783972196174,2.1721373523705108,0.7113860766218727
Uzbekistan,UZB,2007,0.07330004755129049,0.5239409578117763,0.08992852631441373,2.066581770521332,0.6641886172931598
Uzbekistan,UZB,2008,0.06836763837035588,0.49971754974305704,0.0829956394291751,1.9233432474700098,0.6225366504085851
Uzbekistan,UZB,2009,0,0,0,0,0
Uzbekistan,UZB,2010,0,0,0,0,0
Uzbekistan,UZB,2011,0,0,0,0,0
Uzbekistan,UZB,2012,0,0,0,0,0
Uzbekistan,UZB,2013,0,0,0,0,0
Uzbekistan,UZB,2014,0,0,0,0,0
Uzbekistan,UZB,2015,0,0,0,0,0
Uzbekistan,UZB,2016,0,0,0,0,0
Uzbekistan,UZB,2017,0,0,0,0,0
Vanuatu,VUT,1990,0.0154110862905454,0.12479528449029488,0.02315179065822728,0.6146406278290616,0.39121093257174194
Vanuatu,VUT,1991,0.007694044471822305,0.13368337963066257,0.008159616668300031,0.47844481169392805,0.3877224192619508
Vanuatu,VUT,1992,0.005322973948430293,0.15528216075838217,0.0047624960100063635,0.3806830237409289,0.4132607207061682
Vanuatu,VUT,1993,0.0046016419125917115,0.16726937493828592,0.0037805206220698846,0.3310310929397888,0.42918469345455057
Vanuatu,VUT,1994,0.0038546136672118585,0.1633571461631197,0.002766115058154269,0.25554669811877306,0.4011650752175065
Vanuatu,VUT,1995,0.004128279364143066,0.17759523128468574,0.0031540236903750273,0.2726708846032983,0.44394056147118316
Vanuatu,VUT,1996,0.003970119102532136,0.17554984399684334,0.0028783119860216855,0.2304088234586496,0.436675229061843
